GEO ID,County,State Abbreviation,State,Year,County PrEP-to-Need Ratio,Male PrEP-to-Need Ratio,Female PrEP-to-Need Ratio,Age LE 24 PrEP-to-Need Ratio,Age 25-34 PrEP-to-Need Ratio,Age 35-44 PrEP-to-Need Ratio,Age 45-54 PrEP-to-Need Ratio,Age 55+ PrEP-to-Need Ratio
37199,Yancey County,NC,North Carolina,2018,-2,-2,-2,-2,-2,-2,-2,-2
38001,Adams County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38003,Barnes County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38005,Benson County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38007,Billings County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38009,Bottineau County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38011,Bowman County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38013,Burke County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38015,Burleigh County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38017,Cass County,ND,North Dakota,2018,8.33,-2,-2,-2,-2,-2,-2,-2
38019,Cavalier County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38021,Dickey County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38023,Divide County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38025,Dunn County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38027,Eddy County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38029,Emmons County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38031,Foster County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38033,Golden Valley County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38035,Grand Forks County,ND,North Dakota,2018,3.29,-2,-2,-2,-2,-2,-2,-2
38037,Grant County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38039,Griggs County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38041,Hettinger County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38043,Kidder County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38045,LaMoure County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38047,Logan County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38049,McHenry County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38051,McIntosh County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38053,McKenzie County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38055,McLean County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38057,Mercer County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38059,Morton County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38061,Mountrail County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38063,Nelson County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38065,Oliver County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38067,Pembina County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38069,Pierce County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38071,Ramsey County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38073,Ransom County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38075,Renville County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38077,Richland County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38079,Rolette County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38081,Sargent County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38083,Sheridan County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38085,Sioux County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38087,Slope County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38089,Stark County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38091,Steele County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38093,Stutsman County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38095,Towner County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38097,Traill County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38099,Walsh County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38101,Ward County,ND,North Dakota,2018,4.8,-2,-2,-2,-2,-2,-2,-2
38103,Wells County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
38105,Williams County,ND,North Dakota,2018,-1,-2,-2,-2,-2,-2,-2,-2
39001,Adams County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39003,Allen County,OH,Ohio,2018,6.8,-1,-1,-1,-1,-1,-1,-1
39005,Ashland County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39007,Ashtabula County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39009,Athens County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39011,Auglaize County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39013,Belmont County,OH,Ohio,2018,3.6,-1,-1,-1,-1,-1,-1,-1
39015,Brown County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39017,Butler County,OH,Ohio,2018,5.08,6.26,1.5,-1,7.13,4.6,2,-1
39019,Carroll County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39021,Champaign County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39023,Clark County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39025,Clermont County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39027,Clinton County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39029,Columbiana County,OH,Ohio,2018,6.4,-1,-1,-1,-1,-1,-1,-1
39031,Coshocton County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39033,Crawford County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39035,Cuyahoga County,OH,Ohio,2018,6.24,6.8,3.33,3.16,6.59,10.16,8.24,7.8
39037,Darke County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39039,Defiance County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39041,Delaware County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39043,Erie County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39045,Fairfield County,OH,Ohio,2018,9.5,-1,-1,-1,-1,-1,-1,-1
39047,Fayette County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39049,Franklin County,OH,Ohio,2018,5.75,7.16,1.2,4.1,6.28,7.5,6.39,3.59
39051,Fulton County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39053,Gallia County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39055,Geauga County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39057,Greene County,OH,Ohio,2018,4.79,-1,-1,1.8,5.8,-1,-1,-1
39059,Guernsey County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39061,Hamilton County,OH,Ohio,2018,2.66,3.49,0.57,1.66,3.21,3.36,2.73,2.08
39063,Hancock County,OH,Ohio,2018,4.8,-1,-1,-1,-1,-1,-1,-1
39065,Hardin County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39067,Harrison County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39069,Henry County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39071,Highland County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39073,Hocking County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39075,Holmes County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39077,Huron County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39079,Jackson County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39081,Jefferson County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39083,Knox County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39085,Lake County,OH,Ohio,2018,6.43,-1,-1,-1,5.14,-1,-1,-1
39087,Lawrence County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39089,Licking County,OH,Ohio,2018,12.33,11.83,-1,-1,-1,-1,-1,-1
39091,Logan County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39093,Lorain County,OH,Ohio,2018,4.72,-1,-1,5,3.62,-1,-1,-1
39095,Lucas County,OH,Ohio,2018,5.02,5.37,2.6,-1,5.76,6,-1,2.4
39097,Madison County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39099,Mahoning County,OH,Ohio,2018,6.13,-1,-1,4.4,-1,-1,-1,-1
39101,Marion County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39103,Medina County,OH,Ohio,2018,5.17,-1,-1,-1,4.5,-1,-1,-1
39105,Meigs County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39107,Mercer County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39109,Miami County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39111,Monroe County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39113,Montgomery County,OH,Ohio,2018,4.9,5.33,3,1.59,8.8,8.44,4.8,2.86
39115,Morgan County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39117,Morrow County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39119,Muskingum County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39121,Noble County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39123,Ottawa County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39125,Paulding County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39127,Perry County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39129,Pickaway County,OH,Ohio,2018,1.4,-1,-1,-1,1,-1,-1,-1
39131,Pike County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39133,Portage County,OH,Ohio,2018,8.14,-1,-1,1.8,-1,-1,-1,-1
39135,Preble County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39137,Putnam County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39139,Richland County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39141,Ross County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39143,Sandusky County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39145,Scioto County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39147,Seneca County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39149,Shelby County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39151,Stark County,OH,Ohio,2018,4.44,-1,-1,-1,3.79,-1,-1,-1
39153,Summit County,OH,Ohio,2018,5.93,7,1.38,6.43,8.31,7,3.6,3
39155,Trumbull County,OH,Ohio,2018,11.5,-1,-1,-1,-1,-1,-1,-1
39157,Tuscarawas County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39159,Union County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39161,Van Wert County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39163,Vinton County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39165,Warren County,OH,Ohio,2018,11.83,-1,-1,-1,-1,-1,-1,-1
39167,Washington County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39169,Wayne County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39171,Williams County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39173,Wood County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
39175,Wyandot County,OH,Ohio,2018,-1,-1,-1,-1,-1,-1,-1,-1
40001,Adair County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40003,Alfalfa County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40005,Atoka County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40007,Beaver County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40009,Beckham County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40011,Blaine County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40013,Bryan County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40015,Caddo County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40017,Canadian County,OK,Oklahoma,2018,3.3,-1,-1,-1,2.83,-1,-1,-1
40019,Carter County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40021,Cherokee County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40023,Choctaw County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40025,Cimarron County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40027,Cleveland County,OK,Oklahoma,2018,3,-1,-1,-1,3.17,3.43,-1,-1
40029,Coal County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40031,Comanche County,OK,Oklahoma,2018,0.92,-1,-1,-1,-1,-1,-1,-1
40033,Cotton County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40035,Craig County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40037,Creek County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40039,Custer County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40041,Delaware County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40043,Dewey County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40045,Ellis County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40047,Garfield County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40049,Garvin County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40051,Grady County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40053,Grant County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40055,Greer County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40057,Harmon County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40059,Harper County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40061,Haskell County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40063,Hughes County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40065,Jackson County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40067,Jefferson County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40069,Johnston County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40071,Kay County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40073,Kingfisher County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40075,Kiowa County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40077,Latimer County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40079,Le Flore County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40081,Lincoln County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40083,Logan County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40085,Love County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40087,McClain County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40089,McCurtain County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40091,McIntosh County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40093,Major County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40095,Marshall County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40097,Mayes County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40099,Murray County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40101,Muskogee County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40103,Noble County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40105,Nowata County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40107,Okfuskee County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40109,Oklahoma County,OK,Oklahoma,2018,2.64,3.23,0.48,1.77,2.35,4.72,3.75,1.69
40111,Okmulgee County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40113,Osage County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40115,Ottawa County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40117,Pawnee County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40119,Payne County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40121,Pittsburg County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40123,Pontotoc County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40125,Pottawatomie County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40127,Pushmataha County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40129,Roger Mills County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40131,Rogers County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40133,Seminole County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40135,Sequoyah County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40137,Stephens County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40139,Texas County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40141,Tillman County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40143,Tulsa County,OK,Oklahoma,2018,4.06,4.96,1.19,2.75,3.72,6.27,5.73,2.33
40145,Wagoner County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40147,Washington County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40149,Washita County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40151,Woods County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
40153,Woodward County,OK,Oklahoma,2018,-1,-1,-1,-1,-1,-1,-1,-1
41001,Baker County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41003,Benton County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41005,Clackamas County,OR,Oregon,2018,14.27,-1,-1,4.83,-1,-1,-1,-1
41007,Clatsop County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41009,Columbia County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41011,Coos County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41013,Crook County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41015,Curry County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41017,Deschutes County,OR,Oregon,2018,8.5,-1,-1,-1,-1,-1,-1,-1
41019,Douglas County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41021,Gilliam County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41023,Grant County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41025,Harney County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41027,Hood River County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41029,Jackson County,OR,Oregon,2018,4.62,-1,-1,-1,-1,-1,-1,-1
41031,Jefferson County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41033,Josephine County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41035,Klamath County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41037,Lake County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41039,Lane County,OR,Oregon,2018,12.5,-1,-1,-1,-1,-1,-1,-1
41041,Lincoln County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41043,Linn County,OR,Oregon,2018,8,-1,-1,-1,-1,-1,-1,-1
41045,Malheur County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41047,Marion County,OR,Oregon,2018,8.46,-1,-1,-1,-1,6.4,-1,-1
41049,Morrow County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41051,Multnomah County,OR,Oregon,2018,10.43,11.04,6.5,-1,8.63,14.13,11.33,-1
41053,Polk County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41055,Sherman County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41057,Tillamook County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41059,Umatilla County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41061,Union County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41063,Wallowa County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41065,Wasco County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41067,Washington County,OR,Oregon,2018,12.85,-1,-1,-1,8.73,17.2,-1,-1
41069,Wheeler County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
41071,Yamhill County,OR,Oregon,2018,-1,-1,-1,-1,-1,-1,-1,-1
42001,Adams County,PA,Pennsylvania,2018,3.83,-1,-1,-1,-1,-1,-1,-1
42003,Allegheny County,PA,Pennsylvania,2018,10.15,12.1,3,7.38,17.38,11.63,7.53,5.62
42005,Armstrong County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42007,Beaver County,PA,Pennsylvania,2018,5.5,-1,-1,-1,-1,-1,-1,-1
42009,Bedford County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42011,Berks County,PA,Pennsylvania,2018,3.33,4.78,0.87,2.3,4.42,5.86,2,1.6
42013,Blair County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42015,Bradford County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42017,Bucks County,PA,Pennsylvania,2018,11.2,-1,-1,-1,11.73,-1,6.71,6.6
42019,Butler County,PA,Pennsylvania,2018,11.5,10.83,-1,-1,-1,-1,-1,-1
42021,Cambria County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42023,Cameron County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42025,Carbon County,PA,Pennsylvania,2018,2.83,-1,-1,-1,-1,-1,-1,-1
42027,Centre County,PA,Pennsylvania,2018,10.13,-1,-1,-1,-1,-1,-1,-1
42029,Chester County,PA,Pennsylvania,2018,14.86,-1,-1,-1,17,-1,-1,-1
42031,Clarion County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42033,Clearfield County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42035,Clinton County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42037,Columbia County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42039,Crawford County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42041,Cumberland County,PA,Pennsylvania,2018,7.11,-1,-1,-1,5.4,-1,-1,-1
42043,Dauphin County,PA,Pennsylvania,2018,3.97,4.73,1.67,-1,6.33,3.44,-1,1.6
42045,Delaware County,PA,Pennsylvania,2018,7.68,11.6,1.75,-1,12.6,5,4.1,-1
42047,Elk County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42049,Erie County,PA,Pennsylvania,2018,11.13,-1,-1,-1,-1,-1,-1,-1
42051,Fayette County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42053,Forest County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42055,Franklin County,PA,Pennsylvania,2018,4.29,-1,-1,-1,-1,-1,-1,-1
42057,Fulton County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42059,Greene County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42061,Huntingdon County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42063,Indiana County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42065,Jefferson County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42067,Juniata County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42069,Lackawanna County,PA,Pennsylvania,2018,7.88,-1,-1,-1,-1,-1,-1,-1
42071,Lancaster County,PA,Pennsylvania,2018,7.05,8.88,1.4,4.33,6.44,-1,-1,-1
42073,Lawrence County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42075,Lebanon County,PA,Pennsylvania,2018,7.6,-1,-1,-1,-1,-1,-1,-1
42077,Lehigh County,PA,Pennsylvania,2018,3.86,4.57,1.63,6.4,5.6,3.75,2,1.67
42079,Luzerne County,PA,Pennsylvania,2018,7.54,-1,-1,-1,-1,-1,-1,-1
42081,Lycoming County,PA,Pennsylvania,2018,5.17,-1,-1,-1,-1,-1,-1,-1
42083,McKean County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42085,Mercer County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42087,Mifflin County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
42089,Monroe County,PA,Pennsylvania,2018,8.29,-1,-1,-1,-1,-1,-1,-1
42091,Montgomery County,PA,Pennsylvania,2018,12.7,14.63,4.83,-1,11.92,11.75,13.6,-1
42093,Montour County,PA,Pennsylvania,2018,-1,-1,-1,-1,-1,-1,-1,-1
